geração,Id_Barra,Nome_Barra,Tamanho Geometrico (cm),Tamanho de Corte (cm),Fitness
76,12,ID,6.9866,10.9866,0.2703
76,13,EJ,5.5253,7.5253,0.2703
76,14,FB,13.2109,17.2109,0.2703
76,15,GC,11.8455,15.8455,0.2703
76,16,IC,11.8455,15.8455,0.2703
76,17,JD,13.2109,17.2109,0.2703
77,1,AB,12.0,14.0,0.2703
77,2,BC,9.5657,13.5657,0.2703
77,3,CD,9.5657,13.5657,0.2703
77,4,DE,12.0,14.0,0.2703
77,5,FG,12.0887,16.0887,0.2703
77,6,GH,9.5937,13.5937,0.2703
77,7,HI,9.5937,13.5937,0.2703
77,8,IJ,12.0887,16.0887,0.2703
77,9,AF,5.5253,7.5253,0.2703
77,10,GB,6.9866,10.9866,0.2703
77,11,HC,7.7189,11.7189,0.2703
77,12,ID,6.9866,10.9866,0.2703
77,13,EJ,5.5253,7.5253,0.2703
77,14,FB,13.2109,17.2109,0.2703
77,15,GC,11.8455,15.8455,0.2703
77,16,IC,11.8455,15.8455,0.2703
77,17,JD,13.2109,17.2109,0.2703
78,1,AB,12.0,14.0,0.2703
78,2,BC,9.5657,13.5657,0.2703
78,3,CD,9.5657,13.5657,0.2703
78,4,DE,12.0,14.0,0.2703
78,5,FG,12.0887,16.0887,0.2703
78,6,GH,9.5937,13.5937,0.2703
78,7,HI,9.5937,13.5937,0.2703
78,8,IJ,12.0887,16.0887,0.2703
78,9,AF,5.5253,7.5253,0.2703
78,10,GB,6.9866,10.9866,0.2703
78,11,HC,7.7189,11.7189,0.2703
78,12,ID,6.9866,10.9866,0.2703
78,13,EJ,5.5253,7.5253,0.2703
78,14,FB,13.2109,17.2109,0.2703
78,15,GC,11.8455,15.8455,0.2703
78,16,IC,11.8455,15.8455,0.2703
78,17,JD,13.2109,17.2109,0.2703
79,1,AB,12.0,14.0,0.2703
79,2,BC,9.5657,13.5657,0.2703
79,3,CD,9.5657,13.5657,0.2703
79,4,DE,12.0,14.0,0.2703
79,5,FG,12.0887,16.0887,0.2703
79,6,GH,9.5937,13.5937,0.2703
79,7,HI,9.5937,13.5937,0.2703
79,8,IJ,12.0887,16.0887,0.2703
79,9,AF,5.5253,7.5253,0.2703
79,10,GB,6.9866,10.9866,0.2703
79,11,HC,7.7189,11.7189,0.2703
79,12,ID,6.9866,10.9866,0.2703
79,13,EJ,5.5253,7.5253,0.2703
79,14,FB,13.2109,17.2109,0.2703
79,15,GC,11.8455,15.8455,0.2703
79,16,IC,11.8455,15.8455,0.2703
79,17,JD,13.2109,17.2109,0.2703
80,1,AB,12.0,14.0,0.2703
80,2,BC,9.5657,13.5657,0.2703
80,3,CD,9.5657,13.5657,0.2703
80,4,DE,12.0,14.0,0.2703
80,5,FG,12.0887,16.0887,0.2703
80,6,GH,9.5937,13.5937,0.2703
80,7,HI,9.5937,13.5937,0.2703
80,8,IJ,12.0887,16.0887,0.2703
80,9,AF,5.5253,7.5253,0.2703
80,10,GB,6.9866,10.9866,0.2703
80,11,HC,7.7189,11.7189,0.2703
80,12,ID,6.9866,10.9866,0.2703
80,13,EJ,5.5253,7.5253,0.2703
80,14,FB,13.2109,17.2109,0.2703
80,15,GC,11.8455,15.8455,0.2703
80,16,IC,11.8455,15.8455,0.2703
80,17,JD,13.2109,17.2109,0.2703
81,1,AB,12.0,14.0,0.2703
81,2,BC,9.5657,13.5657,0.2703
81,3,CD,9.5657,13.5657,0.2703
81,4,DE,12.0,14.0,0.2703
81,5,FG,12.0887,16.0887,0.2703
81,6,GH,9.5937,13.5937,0.2703
81,7,HI,9.5937,13.5937,0.2703
81,8,IJ,12.0887,16.0887,0.2703
81,9,AF,5.5253,7.5253,0.2703
81,10,GB,6.9866,10.9866,0.2703
81,11,HC,7.7189,11.7189,0.2703
81,12,ID,6.9866,10.9866,0.2703
81,13,EJ,5.5253,7.5253,0.2703
81,14,FB,13.2109,17.2109,0.2703
81,15,GC,11.8455,15.8455,0.2703
81,16,IC,11.8455,15.8455,0.2703
81,17,JD,13.2109,17.2109,0.2703
82,1,AB,12.0,14.0,0.2703
82,2,BC,9.5657,13.5657,0.2703
82,3,CD,9.5657,13.5657,0.2703
82,4,DE,12.0,14.0,0.2703
82,5,FG,12.0887,16.0887,0.2703
82,6,GH,9.5937,13.5937,0.2703
82,7,HI,9.5937,13.5937,0.2703
82,8,IJ,12.0887,16.0887,0.2703
82,9,AF,5.5253,7.5253,0.2703
82,10,GB,6.9866,10.9866,0.2703
82,11,HC,7.7189,11.7189,0.2703
82,12,ID,6.9866,10.9866,0.2703
82,13,EJ,5.5253,7.5253,0.2703
82,14,FB,13.2109,17.2109,0.2703
82,15,GC,11.8455,15.8455,0.2703
82,16,IC,11.8455,15.8455,0.2703
82,17,JD,13.2109,17.2109,0.2703
83,1,AB,12.0,14.0,0.2703
83,2,BC,9.5657,13.5657,0.2703
83,3,CD,9.5657,13.5657,0.2703
83,4,DE,12.0,14.0,0.2703
83,5,FG,12.0887,16.0887,0.2703
83,6,GH,9.5937,13.5937,0.2703
83,7,HI,9.5937,13.5937,0.2703
83,8,IJ,12.0887,16.0887,0.2703
83,9,AF,5.5253,7.5253,0.2703
83,10,GB,6.9866,10.9866,0.2703
83,11,HC,7.7189,11.7189,0.2703
83,12,ID,6.9866,10.9866,0.2703
83,13,EJ,5.5253,7.5253,0.2703
83,14,FB,13.2109,17.2109,0.2703
83,15,GC,11.8455,15.8455,0.2703
83,16,IC,11.8455,15.8455,0.2703
83,17,JD,13.2109,17.2109,0.2703
84,1,AB,12.0,14.0,0.2703
84,2,BC,9.5657,13.5657,0.2703
84,3,CD,9.5657,13.5657,0.2703
84,4,DE,12.0,14.0,0.2703
84,5,FG,12.0887,16.0887,0.2703
84,6,GH,9.5937,13.5937,0.2703
84,7,HI,9.5937,13.5937,0.2703
84,8,IJ,12.0887,16.0887,0.2703
84,9,AF,5.5253,7.5253,0.2703
84,10,GB,6.9866,10.9866,0.2703
84,11,HC,7.7189,11.7189,0.2703
84,12,ID,6.9866,10.9866,0.2703
84,13,EJ,5.5253,7.5253,0.2703
84,14,FB,13.2109,17.2109,0.2703
84,15,GC,11.8455,15.8455,0.2703
84,16,IC,11.8455,15.8455,0.2703
84,17,JD,13.2109,17.2109,0.2703
85,1,AB,12.0,14.0,0.2703
85,2,BC,9.5657,13.5657,0.2703
85,3,CD,9.5657,13.5657,0.2703
85,4,DE,12.0,14.0,0.2703
85,5,FG,12.0887,16.0887,0.2703
85,6,GH,9.5937,13.5937,0.2703
85,7,HI,9.5937,13.5937,0.2703
85,8,IJ,12.0887,16.0887,0.2703
85,9,AF,5.5253,7.5253,0.2703
85,10,GB,6.9866,10.9866,0.2703
85,11,HC,7.7189,11.7189,0.2703
85,12,ID,6.9866,10.9866,0.2703
85,13,EJ,5.5253,7.5253,0.2703
85,14,FB,13.2109,17.2109,0.2703
85,15,GC,11.8455,15.8455,0.2703
85,16,IC,11.8455,15.8455,0.2703
85,17,JD,13.2109,17.2109,0.2703
86,1,AB,12.0,14.0,0.2703
86,2,BC,9.5657,13.5657,0.2703
86,3,CD,9.5657,13.5657,0.2703
86,4,DE,12.0,14.0,0.2703
86,5,FG,12.0887,16.0887,0.2703
86,6,GH,9.5937,13.5937,0.2703
86,7,HI,9.5937,13.5937,0.2703
86,8,IJ,12.0887,16.0887,0.2703
86,9,AF,5.5253,7.5253,0.2703
86,10,GB,6.9866,10.9866,0.2703
86,11,HC,7.7189,11.7189,0.2703
86,12,ID,6.9866,10.9866,0.2703
86,13,EJ,5.5253,7.5253,0.2703
86,14,FB,13.2109,17.2109,0.2703
86,15,GC,11.8455,15.8455,0.2703
86,16,IC,11.8455,15.8455,0.2703
86,17,JD,13.2109,17.2109,0.2703
87,1,AB,12.0,14.0,0.2703
87,2,BC,9.5657,13.5657,0.2703
87,3,CD,9.5657,13.5657,0.2703
87,4,DE,12.0,14.0,0.2703
87,5,FG,12.0887,16.0887,0.2703
87,6,GH,9.5937,13.5937,0.2703
87,7,HI,9.5937,13.5937,0.2703
87,8,IJ,12.0887,16.0887,0.2703
87,9,AF,5.5253,7.5253,0.2703
87,10,GB,6.9866,10.9866,0.2703
87,11,HC,7.7189,11.7189,0.2703
87,12,ID,6.9866,10.9866,0.2703
87,13,EJ,5.5253,7.5253,0.2703
87,14,FB,13.2109,17.2109,0.2703
87,15,GC,11.8455,15.8455,0.2703
87,16,IC,11.8455,15.8455,0.2703
87,17,JD,13.2109,17.2109,0.2703
88,1,AB,12.0,14.0,0.2703
88,2,BC,9.5657,13.5657,0.2703
88,3,CD,9.5657,13.5657,0.2703
88,4,DE,12.0,14.0,0.2703
88,5,FG,12.0887,16.0887,0.2703
88,6,GH,9.5937,13.5937,0.2703
88,7,HI,9.5937,13.5937,0.2703
88,8,IJ,12.0887,16.0887,0.2703
88,9,AF,5.5253,7.5253,0.2703
88,10,GB,6.9866,10.9866,0.2703
88,11,HC,7.7189,11.7189,0.2703
88,12,ID,6.9866,10.9866,0.2703
88,13,EJ,5.5253,7.5253,0.2703
88,14,FB,13.2109,17.2109,0.2703
88,15,GC,11.8455,15.8455,0.2703
88,16,IC,11.8455,15.8455,0.2703
88,17,JD,13.2109,17.2109,0.2703
89,1,AB,12.0,14.0,0.2703
89,2,BC,9.5657,13.5657,0.2703
89,3,CD,9.5657,13.5657,0.2703
89,4,DE,12.0,14.0,0.2703
89,5,FG,12.0887,16.0887,0.2703
89,6,GH,9.5937,13.5937,0.2703
89,7,HI,9.5937,13.5937,0.2703
89,8,IJ,12.0887,16.0887,0.2703
89,9,AF,5.5253,7.5253,0.2703
89,10,GB,6.9866,10.9866,0.2703
89,11,HC,7.7189,11.7189,0.2703
89,12,ID,6.9866,10.9866,0.2703
89,13,EJ,5.5253,7.5253,0.2703
89,14,FB,13.2109,17.2109,0.2703
89,15,GC,11.8455,15.8455,0.2703
89,16,IC,11.8455,15.8455,0.2703
89,17,JD,13.2109,17.2109,0.2703
90,1,AB,12.0,14.0,0.2703
90,2,BC,9.5657,13.5657,0.2703
90,3,CD,9.5657,13.5657,0.2703
90,4,DE,12.0,14.0,0.2703
90,5,FG,12.0887,16.0887,0.2703
90,6,GH,9.5937,13.5937,0.2703
90,7,HI,9.5937,13.5937,0.2703
90,8,IJ,12.0887,16.0887,0.2703
90,9,AF,5.5253,7.5253,0.2703
90,10,GB,6.9866,10.9866,0.2703
90,11,HC,7.7189,11.7189,0.2703
90,12,ID,6.9866,10.9866,0.2703
90,13,EJ,5.5253,7.5253,0.2703
90,14,FB,13.2109,17.2109,0.2703
90,15,GC,11.8455,15.8455,0.2703
90,16,IC,11.8455,15.8455,0.2703
90,17,JD,13.2109,17.2109,0.2703
